customer_id,customer_age,education_level,marital_status,income_category,number_products_customer,weeks_tenure,contacts_last_12mths,credit_limit,card_class,inactive_months_last_12mths,total_revolving_balance,count_transactions,transactions_amount,change_transaction_amt_last_3mths,change_transaction_count_last_3mths,churn
9245,47.0,graduate,single,70k€-110k€,5,171,1,2664.0,red,4,2037,29,1286,0.85,0.933,0
6218,56.0,graduate,married,+110k€,5,147,3,11023.0,red,1,0,41,1656,0.539,0.367,0
9091,38.0,,single,70k€-110k€,3,135,2,3714.0,red,3,2170,35,1454,0.524,0.522,0
8251,51.0,,married,30k€-50k€,3,159,1,1438.3,red,2,635,79,4617,0.744,0.927,0
9853,59.0,college,married,<30k€,2,146,2,1671.0,red,2,1047,79,5189,0.727,0.795,0
5549,40.0,college,married,70k€-110k€,4,167,1,18927.0,red,3,887,54,3101,1.065,1.0,0
8241,46.0,high school,married,50k€-70k€,3,147,4,10305.0,red,2,691,25,1451,0.485,0.667,0
6998,45.0,college,married,<30k€,3,150,2,1438.3,red,1,765,66,4053,0.644,0.692,0
8616,55.0,college,,<30k€,2,152,2,2081.0,red,3,1342,80,4428,1.06,0.778,0
8911,31.0,uneducated,married,,5,56,2,4016.0,red,2,917,35,2572,1.246,0.591,0
6989,39.0,,single,<30k€,1,147,5,7500.0,red,2,0,78,8024,0.576,0.696,1
5279,35.0,phd,single,<30k€,2,147,3,9178.0,red,2,1585,110,14932,0.617,0.803,0
1214,44.0,graduate,married,,6,149,2,5989.0,red,1,0,78,4246,0.668,0.857,0
9133,45.0,graduate,single,<30k€,2,147,3,2881.0,red,3,2450,49,2450,0.629,0.531,1
3550,44.0,graduate,married,<30k€,3,152,4,1963.0,red,2,1357,51,1861,0.689,0.7,0
6006,47.0,graduate,divorced,<30k€,5,147,3,3714.0,red,2,2517,85,4715,0.857,0.848,0
3522,38.0,college,single,50k€-70k€,4,148,3,11698.0,red,1,1060,81,3539,1.282,0.929,0
8074,36.0,uneducated,single,30k€-50k€,6,131,2,7723.0,red,3,1902,22,1241,1.181,1.0,0
1375,60.0,graduate,single,30k€-50k€,5,197,0,10953.0,red,1,1945,29,1277,0.886,0.526,0
3812,56.0,graduate,married,<30k€,5,148,4,2160.0,red,3,0,56,2360,0.645,0.647,1
3160,52.0,high school,married,70k€-110k€,4,149,2,3906.0,red,1,1851,33,1839,0.73,0.833,0
5953,40.0,college,married,30k€-50k€,6,114,1,1820.0,red,2,0,67,4592,0.658,0.811,0
8238,,uneducated,single,,1,195,2,7176.0,red,1,1493,83,5063,0.665,0.93,0
9367,54.0,high school,married,+110k€,3,159,3,13091.0,red,2,985,37,1452,0.322,0.276,0
1848,26.0,post-graduate,single,,3,76,0,3934.0,red,2,1911,82,4143,0.723,0.864,0
6192,48.0,phd,single,<30k€,5,182,1,1952.0,red,3,1411,44,2452,0.642,0.63,1
9651,47.0,,single,<30k€,3,147,2,1438.3,red,2,834,43,1890,0.407,0.387,1
3970,63.0,uneducated,single,,3,204,3,7359.0,red,6,0,43,2869,0.768,0.433,1
7159,51.0,graduate,married,,3,101,2,2694.0,red,3,1576,57,2041,0.494,0.9,1
7939,34.0,graduate,single,<30k€,3,140,1,4265.0,red,3,1622,62,3244,0.708,0.879,0
7288,54.0,graduate,married,<30k€,4,184,1,2261.0,red,3,1127,68,4456,0.814,0.789,0
8325,55.0,uneducated,single,<30k€,3,207,3,1438.3,red,0,0,38,2113,0.429,0.267,1
1770,43.0,graduate,single,70k€-110k€,3,148,3,3046.0,red,1,1231,77,4711,0.692,0.878,0
8627,43.0,graduate,married,+110k€,6,102,2,5764.0,red,3,1529,38,1972,1.356,0.52,0
9376,42.0,uneducated,,50k€-70k€,6,106,1,14485.0,red,2,2124,87,3895,0.527,0.776,0
2153,61.0,phd,married,<30k€,4,147,0,3174.0,red,1,1951,29,1243,0.766,0.611,0
8291,52.0,,married,30k€-50k€,4,197,6,2471.0,red,3,0,35,2519,0.722,0.522,1
7210,36.0,graduate,single,50k€-70k€,3,104,4,18293.0,red,3,0,63,2958,0.571,0.432,0
6435,39.0,uneducated,married,50k€-70k€,5,147,3,14450.0,red,2,2440,30,1235,1.283,0.667,0
6823,64.0,high school,married,70k€-110k€,4,208,3,6922.0,red,2,1704,28,1449,0.278,0.217,0
9700,50.0,post-graduate,single,30k€-50k€,5,174,0,2618.0,red,1,2026,68,4198,0.669,0.619,0
1718,40.0,graduate,divorced,50k€-70k€,4,103,3,1783.0,red,3,1014,81,3861,0.956,0.558,0
6783,58.0,high school,single,<30k€,4,167,3,2442.0,red,4,1699,75,4313,0.639,0.562,0
8531,41.0,,single,+110k€,6,108,2,34516.0,red plus,2,2517,42,1689,0.887,1.1,0
2670,44.0,uneducated,married,70k€-110k€,4,120,3,13298.0,red,3,1694,66,3476,0.824,0.784,0
5043,40.0,,married,<30k€,4,109,4,3182.0,red,1,2435,30,1670,0.868,0.765,0
7200,49.0,college,single,30k€-50k€,3,176,3,17304.0,red plus,2,2517,33,1756,1.449,1.2,0
8332,57.0,college,married,<30k€,6,208,0,1438.3,red,1,0,81,4817,0.715,0.688,0
73,51.0,uneducated,single,50k€-70k€,3,156,2,7062.0,red,2,1255,68,3432,0.672,0.744,0
2203,50.0,college,married,70k€-110k€,2,149,2,34516.0,red plus,2,1484,114,16373,1.015,0.9,0
6083,45.0,graduate,single,<30k€,6,148,2,5145.0,red,2,0,35,1588,0.693,0.944,0
5790,43.0,,single,+110k€,5,170,2,8856.0,red,3,1433,77,5072,0.811,0.711,0
4249,,graduate,divorced,50k€-70k€,6,99,2,4232.0,red,2,2092,69,2565,0.604,0.865,0
9752,45.0,college,single,<30k€,4,139,3,1751.0,red,3,0,37,2078,0.506,0.423,1
7912,59.0,high school,married,70k€-110k€,4,203,3,2800.0,red,1,2448,40,1433,0.549,0.481,0
7381,58.0,graduate,single,70k€-110k€,5,148,1,34516.0,red plus,1,1316,60,3542,0.818,0.714,0
9302,28.0,,,70k€-110k€,2,75,3,4246.0,red,1,2517,66,8102,0.951,0.886,1
5025,42.0,high school,,50k€-70k€,4,149,4,1871.0,red,3,0,48,2593,0.73,0.548,1
9574,43.0,,married,50k€-70k€,3,147,1,7411.0,red,5,1341,80,4278,0.799,0.633,0
3109,,,single,<30k€,4,86,2,2298.0,red,3,0,88,4814,0.776,0.63,0
545,53.0,graduate,married,70k€-110k€,3,203,3,8022.0,red,3,1372,31,1794,0.896,1.385,0
1936,44.0,uneducated,single,30k€-50k€,3,122,2,1547.0,red,3,0,63,4348,0.792,0.615,0
9105,,high school,single,<30k€,3,146,3,6159.0,red,3,1640,106,13517,0.619,0.656,0
2349,39.0,,married,,4,136,3,3388.0,red,3,0,52,1959,0.368,0.857,1
1010,56.0,,,<30k€,5,178,2,1462.0,red,3,0,42,2299,0.602,0.312,1
3708,38.0,uneducated,single,70k€-110k€,4,146,2,32431.0,red,3,850,71,4400,0.926,1.088,0
2010,51.0,graduate,single,30k€-50k€,6,179,3,5501.0,red,3,0,51,2050,0.519,0.821,1
3594,46.0,uneducated,single,50k€-70k€,1,180,1,3318.0,red,2,2349,80,4905,0.883,0.739,0
830,49.0,graduate,single,70k€-110k€,3,146,1,3261.0,red,2,0,50,3081,1.012,0.667,1
8979,41.0,college,married,<30k€,4,141,2,11362.0,red plus,2,1871,88,7849,0.859,0.63,0
9190,64.0,graduate,single,,1,195,3,1671.0,red,4,0,51,2701,0.725,0.889,1
3943,43.0,high school,single,,6,108,2,4549.0,red,2,1631,34,2240,0.779,0.478,1
2863,49.0,graduate,,50k€-70k€,3,146,2,6703.0,red,3,1252,44,1843,0.625,0.63,0
2176,,graduate,single,30k€-50k€,3,151,0,12064.0,red,1,1312,67,4100,0.462,0.675,0
6899,47.0,graduate,divorced,,3,148,1,2782.0,red,3,1782,93,4669,0.853,0.755,0
9724,53.0,graduate,,<30k€,3,180,2,1438.3,red,3,0,46,2054,0.736,0.586,1
9532,55.0,graduate,single,30k€-50k€,4,202,3,5386.0,red,3,0,84,4846,0.777,0.68,0
7934,52.0,college,married,30k€-50k€,6,193,3,4717.0,red,3,0,66,2349,0.563,0.347,0
4904,40.0,,single,50k€-70k€,2,147,0,3862.0,red,3,0,125,15282,0.807,0.712,0
56,35.0,uneducated,,<30k€,5,88,4,1475.0,red,1,986,33,1896,0.896,0.833,0
3680,52.0,,married,<30k€,6,148,3,13812.0,red plus,2,1132,56,3723,0.699,0.867,0
654,54.0,graduate,divorced,<30k€,5,200,4,3949.0,red,1,2024,64,3495,0.667,0.882,0
4852,55.0,high school,single,<30k€,3,147,3,8979.0,red,3,1289,87,7422,0.651,0.673,0
324,66.0,graduate,married,+110k€,3,199,4,11374.0,red,0,2517,26,1088,1.015,1.167,1
4330,35.0,uneducated,married,30k€-50k€,5,105,3,1438.3,red,0,0,77,5046,1.023,0.925,0
4750,42.0,,married,30k€-50k€,4,128,5,1691.0,red,3,1327,33,2345,0.774,0.435,1
9918,47.0,college,married,<30k€,3,148,2,8795.0,red,1,1318,74,4681,0.563,0.682,0
5512,52.0,graduate,,<30k€,4,203,3,1438.3,red,4,0,33,1785,0.639,0.32,1
5075,41.0,phd,single,30k€-50k€,2,143,3,4970.0,red,6,1588,83,4436,0.669,0.804,0
1744,48.0,graduate,single,<30k€,1,148,1,5785.0,red,1,2130,86,7950,0.813,0.593,0
5369,42.0,high school,divorced,70k€-110k€,1,116,3,16627.0,red,3,2118,99,7996,0.589,0.597,0
2860,,uneducated,single,30k€-50k€,2,205,3,3682.0,red,1,2517,35,1642,0.379,0.25,1
8897,35.0,,married,<30k€,3,71,3,1468.0,red,1,1074,32,2050,0.697,0.524,1
6209,46.0,,married,50k€-70k€,6,147,3,5619.0,red,3,1310,30,1816,1.276,1.143,0
9808,55.0,,married,+110k€,3,212,3,15733.0,red,3,2101,97,13986,0.597,0.764,0
904,58.0,uneducated,single,<30k€,6,144,1,9786.0,red,3,0,25,820,0.701,0.562,1
4126,43.0,college,married,50k€-70k€,2,179,1,15355.0,red,3,1823,111,15053,0.809,1.018,0
7576,46.0,high school,married,30k€-50k€,6,133,2,1539.0,red,2,989,47,1987,0.86,0.808,0
5021,,graduate,single,+110k€,6,147,4,34516.0,red,2,933,32,1804,0.946,0.6,0
7080,,high school,married,70k€-110k€,1,192,1,11358.0,red,1,1425,92,14327,0.611,0.673,0
9892,52.0,college,married,50k€-70k€,6,152,2,1909.0,red,3,1753,24,1457,0.788,0.6,0
8764,46.0,high school,single,+110k€,2,165,3,30210.0,red,3,1946,88,7403,0.904,0.544,0
1549,39.0,graduate,married,70k€-110k€,3,150,2,25666.0,red,3,756,84,4088,0.69,0.867,0
5726,40.0,high school,single,30k€-50k€,6,116,1,11557.0,red,2,1050,75,4064,0.754,0.786,0
252,,,single,50k€-70k€,2,196,2,2236.0,red,1,710,38,2562,0.434,0.462,1
1223,32.0,uneducated,married,,6,147,2,8791.0,red,3,0,51,2579,0.894,0.594,1
2041,53.0,high school,married,50k€-70k€,5,152,1,3906.0,red,2,0,32,1756,1.214,1.0,0
7740,58.0,post-graduate,single,<30k€,6,147,2,2759.0,red,2,2481,84,5037,0.588,0.68,0
4044,43.0,graduate,married,50k€-70k€,4,167,3,1438.3,red,3,0,66,4869,0.555,0.737,0
2023,58.0,high school,married,30k€-50k€,5,206,1,1438.3,red,2,0,14,594,0.597,0.556,1
6030,,graduate,single,,2,167,3,3608.0,red,3,2517,53,4907,1.057,0.559,1
8116,52.0,college,single,,1,148,3,8827.0,red,3,0,50,2643,0.782,0.515,1
1444,,graduate,married,+110k€,5,154,3,34516.0,red,2,0,72,8417,0.854,0.714,1
4722,49.0,graduate,married,50k€-70k€,1,179,1,23889.0,red,2,603,124,13360,0.792,0.968,0
7471,35.0,graduate,married,<30k€,4,149,0,2572.0,red,2,1161,85,4315,0.569,0.518,0
3828,59.0,graduate,married,<30k€,4,214,1,3054.0,red,5,2517,84,4706,1.061,0.647,0
1840,31.0,high school,single,,5,102,4,11922.0,red,1,792,61,2154,0.667,0.525,0
3341,55.0,post-graduate,married,<30k€,6,198,2,4930.0,red,1,2259,53,2194,1.134,0.606,0
2855,49.0,graduate,married,+110k€,4,100,4,11876.0,red,1,1926,33,1367,0.51,0.737,0
10022,53.0,,single,,5,166,4,5984.0,red,3,0,42,1838,0.551,0.556,1
606,50.0,graduate,divorced,30k€-50k€,6,163,2,2920.0,red,4,0,39,2306,0.516,0.625,1
2997,55.0,uneducated,married,,3,208,2,2404.0,red,6,284,51,2511,0.866,0.5,1
4234,33.0,,single,<30k€,2,131,2,4325.0,red,1,2418,77,4588,0.796,0.791,0
5317,,,married,70k€-110k€,6,148,3,2899.0,red,2,1999,35,1687,0.832,0.591,0
3010,,graduate,married,<30k€,1,183,2,1759.0,red,4,186,35,2705,0.756,0.522,1
4073,43.0,uneducated,divorced,+110k€,3,160,3,11362.0,red,2,0,61,3197,0.668,0.564,0
8772,50.0,graduate,married,<30k€,2,176,2,3002.0,red,2,1446,74,4851,0.815,0.947,0
9862,,graduate,,<30k€,6,135,2,3025.0,red,3,2491,62,4460,0.45,0.722,0
1662,37.0,graduate,married,<30k€,6,115,2,6936.0,red,2,0,44,2874,0.883,0.63,1
7888,44.0,phd,married,,5,148,4,8667.0,red,2,1775,69,3939,0.729,0.533,0
5517,44.0,uneducated,married,30k€-50k€,5,133,3,1527.0,red,4,0,38,1877,0.531,0.462,1
5513,35.0,uneducated,married,70k€-110k€,3,118,3,3616.0,red,2,1151,21,820,0.687,0.75,1
6232,56.0,phd,single,<30k€,4,194,3,2267.0,red,3,1469,64,3709,0.716,0.684,0
6776,,college,divorced,30k€-50k€,2,175,3,23981.0,red unlimited,2,2114,100,15281,0.721,0.724,0
1532,48.0,graduate,married,+110k€,4,175,3,20958.0,red,5,0,78,4425,0.769,0.696,0
7952,48.0,,single,<30k€,4,147,4,1976.0,red,1,1694,81,3675,1.054,0.841,0
9119,62.0,uneducated,single,30k€-50k€,3,167,3,2488.0,red,1,2196,75,4361,0.733,0.63,0
3169,,,married,50k€-70k€,4,148,4,5993.0,red,3,1582,64,3464,0.44,0.684,0
7027,47.0,graduate,,70k€-110k€,5,142,4,16546.0,red,3,1850,75,4255,0.729,0.562,0
6958,57.0,uneducated,married,<30k€,4,207,1,2041.0,red,3,1885,48,2118,0.587,0.778,0
2465,57.0,post-graduate,married,70k€-110k€,5,183,3,9959.0,red,3,1890,45,2041,1.043,0.875,0
2248,48.0,uneducated,,50k€-70k€,3,159,3,5996.0,red,2,865,77,4542,0.511,0.481,0
6634,37.0,graduate,single,+110k€,5,149,1,34516.0,red,2,1229,35,1797,0.427,0.296,1
9070,48.0,phd,,,4,99,3,1438.3,red,2,0,46,2306,0.738,0.484,1
1522,46.0,post-graduate,married,50k€-70k€,5,150,3,2608.0,red,3,1589,47,2073,0.982,0.516,0
5610,54.0,uneducated,married,30k€-50k€,1,164,3,2772.0,red,3,2414,68,5313,0.805,1.194,0
907,35.0,graduate,married,70k€-110k€,6,107,3,2846.0,red,2,1818,37,1473,0.711,1.176,0
7377,50.0,college,married,+110k€,5,145,2,34516.0,red plus,1,2332,82,4587,0.8,0.745,0
4359,58.0,graduate,married,,2,211,3,13312.0,red,3,1974,106,14336,0.898,0.656,0
5621,46.0,college,married,30k€-50k€,5,128,1,5302.0,red,1,1136,68,4883,0.817,0.581,0
5784,,college,single,,6,54,2,2347.0,red,3,0,56,2595,0.863,0.333,0
3894,45.0,graduate,single,50k€-70k€,2,133,2,13162.0,red,3,0,38,1424,0.512,0.583,1
8346,55.0,uneducated,single,30k€-50k€,6,148,0,19482.0,red plus,3,1072,22,1421,0.706,1.444,0
10061,47.0,uneducated,,30k€-50k€,6,144,1,6145.0,red,2,1349,93,4893,0.971,0.824,0
1085,42.0,uneducated,divorced,<30k€,3,121,4,6811.0,red,3,0,39,1937,0.677,0.56,1
7584,37.0,,married,50k€-70k€,1,109,3,2276.0,red,3,1372,67,4159,0.564,0.718,0
8740,57.0,graduate,single,30k€-50k€,3,195,3,1438.3,red,1,750,88,4542,0.771,0.833,0
675,48.0,,married,+110k€,1,129,3,26107.0,red,4,0,47,1697,0.55,0.424,1
7427,56.0,post-graduate,married,,1,172,3,2953.0,red,3,1896,79,4644,0.81,0.612,0
2048,39.0,college,married,30k€-50k€,5,99,2,2606.0,red,3,1818,50,1999,0.703,1.174,0
2372,50.0,high school,single,<30k€,6,192,3,3378.0,red,2,2134,83,4464,0.541,0.93,0
5240,57.0,high school,married,,2,207,2,1438.3,red,5,0,37,2607,0.733,0.609,1
7843,39.0,,married,30k€-50k€,4,148,3,1438.3,red,2,0,51,2191,0.58,0.457,1
9118,54.0,post-graduate,single,30k€-50k€,4,197,1,2576.0,red,2,1678,86,3913,0.771,0.72,0
6680,49.0,phd,married,70k€-110k€,5,183,4,32096.0,red,2,0,69,2619,0.766,0.917,0
1443,48.0,graduate,single,30k€-50k€,1,157,1,3751.0,red,3,1869,106,9497,0.926,0.71,0
8344,47.0,phd,married,70k€-110k€,4,150,4,9549.0,red,1,0,76,4629,0.712,0.652,0
1952,35.0,,single,30k€-50k€,1,84,3,3232.0,red,2,1564,112,13142,0.969,0.75,0
5768,40.0,graduate,married,+110k€,3,147,2,32964.0,red,3,2231,45,3094,1.731,1.647,0
4590,,college,single,70k€-110k€,6,191,0,26108.0,red,3,1146,70,3677,0.476,0.892,0
740,38.0,graduate,married,70k€-110k€,6,148,3,34516.0,red plus,2,0,68,3530,0.534,0.659,0
5083,51.0,high school,married,<30k€,3,168,2,3784.0,red,3,2517,96,15199,0.648,0.684,0
9755,58.0,graduate,married,70k€-110k€,3,206,3,12186.0,red,3,1080,66,4785,0.842,0.65,0
1055,56.0,uneducated,single,<30k€,2,188,3,9129.0,red,3,0,81,7733,0.733,0.884,1
5589,,high school,married,50k€-70k€,3,187,3,2340.0,red,3,1930,15,781,0.987,0.364,1
5509,40.0,graduate,single,30k€-50k€,3,141,2,2700.0,red,2,1977,75,4984,0.801,1.083,0
6169,51.0,post-graduate,single,+110k€,4,126,2,3234.0,red,1,1486,28,1354,0.868,0.647,0
9179,53.0,,,<30k€,2,105,2,9512.0,red,2,1082,22,1007,0.701,1.444,0
3418,54.0,high school,single,+110k€,2,188,4,7327.0,red,4,0,41,2185,0.598,0.864,1
1403,45.0,,single,<30k€,1,138,1,2211.0,red,3,768,88,7527,0.745,0.66,0
5307,46.0,high school,,30k€-50k€,4,175,3,4048.0,red,3,0,41,2227,0.601,0.464,1
2117,46.0,uneducated,single,30k€-50k€,6,160,2,4207.0,red,3,0,108,15124,0.923,0.714,0
3821,57.0,graduate,single,70k€-110k€,6,223,1,11524.0,red,2,0,72,3598,0.682,0.532,0
1415,40.0,uneducated,married,<30k€,4,152,2,2411.0,red,3,1797,63,4331,0.607,0.5,0
1484,,graduate,married,70k€-110k€,5,123,2,5302.0,red,3,2414,74,4284,0.779,0.682,0
9843,44.0,post-graduate,single,30k€-50k€,4,147,3,2283.0,red,1,0,66,4088,0.899,0.886,0
686,48.0,college,married,70k€-110k€,2,179,3,9524.0,red,3,1449,58,7527,0.559,0.657,1
3400,,graduate,single,50k€-70k€,3,147,2,2796.0,red,1,0,74,4820,0.563,0.644,0
1285,53.0,post-graduate,married,30k€-50k€,2,147,3,1590.0,red,3,1273,80,7352,0.64,0.818,0
3920,44.0,college,married,<30k€,6,147,4,6979.0,red,2,898,44,1665,0.565,0.375,0
3437,52.0,uneducated,single,<30k€,2,147,1,3244.0,red,2,1855,95,8087,0.7,0.792,0
7144,39.0,post-graduate,single,30k€-50k€,5,131,3,17814.0,red plus,2,0,76,4712,0.82,0.689,0
1361,48.0,phd,married,30k€-50k€,3,177,4,1822.0,red,2,1605,39,2538,0.756,0.696,1
9906,25.0,high school,single,<30k€,3,95,2,3318.0,red,1,927,83,3011,0.934,0.804,0
6543,48.0,graduate,single,+110k€,2,172,2,31782.0,red,1,0,53,4800,1.056,0.395,1
4340,47.0,graduate,single,,5,128,3,8243.0,red,2,927,90,4503,0.568,0.765,0
7267,50.0,uneducated,divorced,<30k€,5,146,0,2697.0,red,1,2216,75,4063,0.681,0.786,0
1451,50.0,graduate,married,70k€-110k€,6,153,3,11722.0,red,3,1667,35,1497,0.566,0.25,0
2926,52.0,high school,married,<30k€,5,179,1,1438.3,red,1,0,76,4755,0.575,0.9,0
6715,,graduate,,50k€-70k€,1,216,2,6157.0,red,1,581,65,4041,0.583,0.548,1
10051,44.0,uneducated,married,,2,148,3,8103.0,red,1,0,82,5221,0.986,0.673,0
3654,42.0,high school,married,70k€-110k€,2,144,2,10588.0,red,3,503,70,7886,0.918,0.75,1
7787,,phd,,50k€-70k€,2,147,3,34516.0,red unlimited,2,1426,95,7582,0.823,0.696,0
7193,40.0,graduate,married,,1,102,3,6888.0,red,2,1878,64,9038,1.059,0.829,1
4447,64.0,,single,<30k€,6,148,1,4847.0,red,1,1856,76,4712,0.61,0.81,0
5061,50.0,post-graduate,married,<30k€,2,153,2,5500.0,red,1,0,110,14357,0.675,0.618,0
4326,33.0,graduate,single,<30k€,4,59,3,6933.0,red,3,1870,115,15585,0.656,0.917,0
8540,49.0,phd,married,70k€-110k€,6,154,2,25300.0,red,2,1330,15,837,1.072,2.0,0
1359,52.0,college,married,+110k€,3,193,4,6355.0,red,2,0,74,4009,0.711,0.947,0
63,,high school,married,50k€-70k€,5,148,4,5497.0,red,2,1517,38,1981,0.624,0.357,0
5257,37.0,high school,single,50k€-70k€,1,129,3,28831.0,red plus,3,2517,69,8688,0.77,0.769,1
5685,42.0,high school,single,30k€-50k€,6,120,2,1545.0,red,3,751,62,4477,0.551,0.59,0
991,36.0,,single,,2,117,3,4411.0,red,1,2517,15,803,0.988,0.875,1
515,55.0,graduate,single,+110k€,6,168,2,3386.0,red,3,1794,40,1736,0.671,1.105,0
6215,61.0,phd,married,70k€-110k€,3,212,3,10378.0,red,2,1540,32,1306,0.547,0.28,0
1514,44.0,post-graduate,married,50k€-70k€,2,112,2,2476.0,red,2,2250,48,4659,0.969,0.6,1
6803,33.0,graduate,married,30k€-50k€,5,148,2,1959.0,red,3,662,52,3046,0.888,0.793,1
995,35.0,high school,married,30k€-50k€,4,127,4,1593.0,red,2,1091,67,4136,0.87,0.718,0
9855,45.0,graduate,single,70k€-110k€,3,145,4,1818.0,red,1,0,44,2308,0.672,0.467,1
10062,43.0,uneducated,single,70k€-110k€,4,133,3,21756.0,red,6,0,71,3063,0.817,0.511,0
6853,36.0,graduate,single,<30k€,5,137,3,3534.0,red,1,1175,94,13588,0.737,0.808,0
5026,43.0,,,30k€-50k€,1,114,3,4363.0,red,2,0,48,2596,0.714,0.846,1
5182,51.0,college,single,<30k€,2,128,3,2306.0,red,1,1627,70,3776,0.507,0.944,0
3373,58.0,high school,,+110k€,2,199,2,34516.0,red,2,2156,78,8766,0.698,0.814,0
498,51.0,high school,single,<30k€,6,191,3,2797.0,red,4,1627,36,1566,0.413,0.714,0
8320,43.0,high school,married,50k€-70k€,4,155,2,7357.0,red,1,1069,64,3943,0.77,0.641,0
657,,high school,married,70k€-110k€,6,124,1,11670.0,red,3,915,89,4277,0.892,0.854,0
4045,33.0,post-graduate,single,50k€-70k€,2,99,1,3388.0,red,3,1659,100,13557,0.842,0.724,0
4127,58.0,graduate,single,70k€-110k€,4,181,2,2663.0,red,3,1784,81,4317,0.785,0.929,0
4989,35.0,uneducated,married,70k€-110k€,3,126,5,12893.0,red,3,1620,60,2300,0.576,0.463,0
9975,50.0,graduate,married,30k€-50k€,2,147,4,5735.0,red,3,0,64,9088,1.009,0.684,1
6242,39.0,uneducated,single,30k€-50k€,6,119,2,2162.0,red,3,1377,29,1555,0.6,0.706,0
103,42.0,,single,,2,104,3,29295.0,red,2,0,65,9865,1.411,0.711,1
475,45.0,graduate,single,<30k€,2,115,3,8551.0,red,2,1067,32,1097,0.931,0.778,1
9505,60.0,uneducated,married,30k€-50k€,6,191,5,3735.0,red,1,1175,66,8193,1.036,0.65,1
3250,33.0,,married,<30k€,2,91,3,3009.0,red,2,2517,82,5329,0.735,0.745,0
274,47.0,,married,<30k€,5,130,3,1438.3,red,3,0,45,2585,0.905,0.5,1
3704,47.0,uneducated,single,70k€-110k€,6,147,2,6925.0,red,3,0,36,2506,0.821,0.44,1
9011,46.0,graduate,married,70k€-110k€,4,142,3,34516.0,red plus,1,1726,52,1729,0.867,0.677,0
5077,45.0,graduate,married,<30k€,1,159,3,10186.0,red plus,2,1608,106,14023,0.712,0.767,0
4268,28.0,high school,single,30k€-50k€,6,147,1,5988.0,red,3,660,68,10211,1.041,1.0,1
2773,41.0,graduate,single,<30k€,5,144,4,5596.0,red,2,1086,65,3896,0.587,0.757,0
4084,59.0,high school,single,<30k€,1,204,3,4085.0,red,0,0,71,7597,0.787,0.69,1
9363,37.0,high school,single,<30k€,3,120,3,1653.0,red,3,0,35,2284,0.517,0.296,1
6228,45.0,,single,30k€-50k€,6,149,3,7327.0,red,3,0,46,1788,0.857,0.586,0
399,46.0,graduate,married,,4,175,2,2557.0,red,3,2351,73,4342,0.807,1.147,0
1121,57.0,,divorced,<30k€,2,149,3,1508.0,red,2,0,31,1990,0.458,0.192,1
2561,66.0,college,married,<30k€,6,227,2,1438.3,red,1,680,55,2283,0.512,0.571,0
1266,,,married,30k€-50k€,5,76,3,4726.0,red,1,1380,31,1723,0.622,0.55,0
1261,54.0,high school,married,<30k€,4,192,1,2238.0,red,3,1324,72,4108,0.762,0.846,0
3949,44.0,high school,single,<30k€,3,144,2,1502.0,red,2,0,61,4890,0.739,0.794,0
486,48.0,uneducated,single,70k€-110k€,2,175,2,4645.0,red,2,1650,33,1193,0.912,0.65,0
5118,35.0,uneducated,single,,5,117,3,7147.0,red,3,1424,50,2539,0.821,1.273,0
8033,40.0,graduate,single,<30k€,2,148,2,2886.0,red,3,0,50,2326,0.587,0.429,1
3951,37.0,phd,married,70k€-110k€,5,113,4,31864.0,red,3,0,35,1591,1.009,0.75,0
2771,33.0,high school,single,<30k€,4,112,3,3927.0,red,3,720,93,4230,0.63,0.898,0
3200,36.0,post-graduate,single,50k€-70k€,4,125,4,1606.0,red,2,798,45,2229,0.59,1.045,0
5817,55.0,,single,,2,153,3,34516.0,red plus,2,1783,80,8472,0.821,0.739,1
1909,41.0,high school,single,70k€-110k€,5,99,2,6590.0,red,3,0,67,2449,0.714,0.634,0
1167,37.0,graduate,married,70k€-110k€,5,118,3,7535.0,red,3,2517,41,1655,0.813,0.577,0
8309,35.0,graduate,married,30k€-50k€,4,148,4,8818.0,red,2,1437,31,1865,0.649,0.938,0
5627,,graduate,married,30k€-50k€,3,148,2,3433.0,red,1,1869,84,4504,0.838,0.787,0
2716,49.0,high school,single,50k€-70k€,6,135,4,33182.0,red plus,1,1997,43,1630,0.755,0.87,0
2211,41.0,graduate,married,,3,127,1,6751.0,red,2,1192,93,7921,0.776,0.55,0
5466,58.0,post-graduate,single,<30k€,4,144,3,1724.0,red,3,0,47,2725,0.67,0.424,1
9560,53.0,graduate,single,,4,148,1,1785.0,red,1,0,82,4964,0.649,0.907,0
9228,39.0,college,married,50k€-70k€,3,142,3,13450.0,red,3,0,18,1000,0.742,0.059,1
6054,39.0,,married,30k€-50k€,2,143,3,1438.3,red,2,0,28,891,0.694,0.4,1
5057,44.0,phd,married,30k€-50k€,1,146,3,19107.0,red plus,1,933,89,8987,0.88,0.561,0
473,52.0,high school,married,,5,184,3,2495.0,red,1,1354,31,1311,0.623,0.476,0
3110,50.0,high school,married,<30k€,3,148,3,3397.0,red,1,1658,75,4208,0.724,0.786,0
